Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
0.23210774996876715,1220,,0.0018706354888525423,-0.007149508685865518,23.746991509844587,-0.023829013137394363,0,0.5658672215576794,0,0,0,0,77.3375,89.515625,,
0.23372050001621245,1220,,0.0021312672506199394,-0.006694926706574908,23.747189323034604,-0.01829950966771963,0,0.43456189118288824,0,0,0,0,77.3375,89.4875,,
0.7397030000150204,1220,,0.0022289581239466243,-0.007103553234994174,23.74725796142221,-0.02194590792833742,0,0.5211551266740848,0,0,0,0,77.3375,89.4875,,
1.233718750014901,1220,,0.0020410840796665037,-0.007291824773108332,23.747388006824647,-0.019309281842812172,0,0.45854502541911923,0,0,0,0,77.3375,89.4875,,
1.7332582500189546,1220,,0.002172606572636325,-0.0063914824808994864,23.747509246619853,-0.017358450333064428,0,0.41221992780538264,0,0,0,0,77.3375,89.4875,,
2.2389070000261064,1220,,0.002129260222719433,-0.006385329949563746,23.747563834946348,-0.018506598537535442,0,0.4394866216477812,0,0,0,0,77.3375,89.4875,,
2.7433745000094185,1220,,0.002457268432475002,-0.006726828827245445,23.747617904956332,-0.017941712706979356,0,0.4260729433233733,0,0,0,0,77.3375,89.4875,,
3.240216250008345,1220,,0.0023325518223197782,-0.005849180089499831,23.747724478768248,-0.016813305428412927,0,0.3992777781345437,0,0,0,0,77.3375,89.4875,,
3.7297230000108486,1236.8,,0.0022448913526487086,-0.006087340306059588,23.74788529314133,-0.0185618749468013,0,0.4408052904681643,0,0,0,0,77.3375,89.4875,,
4.227558500006795,1275.45,,0.0024544760119818185,-0.00638377340507575,23.747992983494143,-0.020125592842767753,0,0.4779424402227329,0,0,0,0,77.3375,89.4875,,
4.721196750006081,1313.95,,0.0024627491834991054,-0.005963970248027701,23.748166478684347,-0.015960770721926993,0,0.37903899756650256,0,0,0,0,77.43875,89.4875,,
5.2133120000123965,1352.35,,0.0023739176017568402,-0.007000752687514131,23.748286473517304,-0.01645061955339879,0,0.39067409304574974,0,0,0,0,77.42750000000001,89.465,,
5.711163500005007,1391.15,,0.004789199901634071,-0.0163043412776955,23.722447536701175,0.2636138148258899,0,6.433603318530002,0,0,0,0,77.3375,89.375,,
6.2080177500188345,1429.85,,0.001357932358609319,-0.0604371742909372,23.689530545365333,0.5985693246866794,0,14.179074580748823,0,0,0,0,77.3375,89.375,,
6.7053162500083445,1468.7,,0.06406957174700938,-0.038688500234309024,23.628666938209296,1.2544713362927313,0,29.596436945895913,0,0,0,0,77.3375,89.375,,
7.2023857500106105,1507.45,,0.10356895149957483,0.41035081886593605,23.522424685110554,2.3552786639242997,0,55.40032935751843,0,0,0,0,77.3375,89.375,,
7.693754250013828,1545.85,,0.09735190522052357,0.8314150439394126,23.454939905466524,3.0176013365189966,0,70.76985060545339,0,0,0,0,77.365625,89.375,,
8.19257350001335,1584.8,,0.12384801211273126,1.2409478373454645,23.32574758812708,4.3458707407713355,0,101.35638529563211,0,0,0,0,77.45,89.375,,
8.682230000010133,1622.9,,0.15079210404443277,1.6611823661581275,23.166920316808195,5.97444777106004,0,138.3694120191813,0,0,0,0,77.376875,89.22875,,
9.162531500014664,1660.4,,0.18266868664441885,2.143335375399793,22.9910306876707,7.7803572451316185,0,178.8535737452879,0,0,0,0,77.3375,89.15,,
9.66439625001252,1699.45,,0.2139619223370554,2.634386513575412,22.770550087302798,10.071935127236403,0,229.26846996199583,0,0,0,0,77.3375,89.043125,,
10.168001750010252,1738.7,,0.25386431778122204,3.2238841844356134,22.487939340701985,13.02383703935735,0,292.81860263132563,0,0,0,0,77.3375,88.97,,
10.654825000008941,1776.85,,0.28508638128195096,3.7898067448464174,22.225766696099196,15.752186250135699,0,350.0579730014043,0,0,0,0,77.3375,88.8125,,
11.137949500012397,1814.45,,0.31758129502613086,4.286374604435436,21.967597074392653,18.41596464158617,0,404.48308843547863,0,0,0,0,77.3375,88.5425,,
11.627341500011084,1852.65,,0.3533280612620284,4.823356859930025,21.650568133151943,21.765879760357834,0,471.1422179833021,0,0,0,0,77.3375,88.3625,,
12.11002025001645,1890.25,,0.38805579687075825,5.362215602208749,21.30282002092752,25.461647260511555,0,542.2897407913513,0,0,0,0,77.3375,88.05875,,
12.609181250011922,1929.05,,0.42438796222416825,5.8951326353615725,20.942249689800025,29.31472410750886,0,613.7995798159059,0,0,0,0,77.3375,87.884375,,
13.109682250022889,1968.15,,0.45668446584853656,6.3787569322844755,20.55758433471113,33.44160950115117,0,687.3389175004651,0,0,0,0,77.3375,87.4625,,
13.612201250010731,1998.1,,0.4784764116748488,6.778187938628127,20.32286735452461,35.86372540599279,0,728.8527505787409,0,0,0,0,77.264375,87.16999999999999,,
14.105643250003459,2000,,0.4782192460959951,6.868030845394476,20.304172570239807,35.895690611752606,0,728.8323086409771,0,0,0,0,77.225,87.0125,,
14.589705750006436,2000,,0.4763446409277275,6.85866949035904,20.296436499052508,35.8469261035883,0,727.5648815981907,0,0,0,0,77.225,86.58500000000001,,
15.081022500014305,2000,,0.473371046823823,6.866082875643677,20.289039076012717,35.816855220525674,0,726.6895845826652,0,0,0,0,77.225,86.421875,,
15.585638250014188,2000,,0.47673731803218816,6.887006841762651,20.280532718682796,35.80787345473085,0,726.2026453290046,0,0,0,0,77.225,86,,
16.083252250021694,2000,,0.4787391246302305,6.894917070847704,20.27160533277442,35.808024888530255,0,725.8861554749499,0,0,0,0,77.151875,85.7075,,
16.58383825000524,2000,,0.47831763449445125,6.892601921674574,20.27032386905835,35.727978013751326,0,724.2176925189567,0,0,0,0,77.1125,85.55,,
17.083085250011088,2000,,0.4758869749725794,6.848268845656294,20.265468637254592,35.692985757576274,0,723.3350949449829,0,0,0,0,77.1125,85.1,,
17.58903025001585,2000,,0.47714605156745327,6.885483065385371,20.247527466934617,35.796942228404326,0,724.7992544134952,0,0,0,0,77.1125,84.981875,,
18.08549625001252,2000,,0.47681267957608464,6.856247564447593,20.24349024287921,35.74372728813869,0,723.5775372146979,0,0,0,0,77.1125,84.7625,,
18.584830750015378,2000,,0.4736538424491519,6.789174282728986,20.256791580861073,35.49055359411696,0,718.924505427017,0,0,0,0,77.1125,84.52624999999999,,
19.082009250017997,2000,,0.4722576487253722,6.744432218211878,20.258553254688106,35.34072219330203,0,715.9517909811291,0,0,0,0,77.1125,84.40812500000001,,
19.590828750011326,2000,,0.47525463854628525,6.816312246700584,20.219822603334116,35.439140705449596,0,716.5726431809895,0,0,0,0,77.1125,84.0875,,
20.086308250021936,2000,,0.47430323841070093,6.817070720411089,20.190190143306342,35.4419553064018,0,715.5798185666074,0,0,0,0,77.061875,83.93562499999999,,
20.582172500020267,2000,,0.4712307126127546,6.770393558810566,20.191781047549533,35.3618259234237,0,714.0181997077676,0,0,0,0,77,83.75,,
21.088519500029083,2000,,0.4754706707716961,6.8419442765937015,20.17166456460346,35.549710409752876,0,717.0964851950087,0,0,0,0,77,83.57,,
21.584602500012515,2000,,0.47608393394180715,6.838445881253329,20.173759515271588,35.4863327469472,0,715.8924061447906,0,0,0,0,77,83.474375,,
22.09000075001717,2000,,0.47508892602308417,6.819931711827222,20.173199818257704,35.451296806286265,0,715.1660583438108,0,0,0,0,77,83.1875,,
22.583328750005364,2000,,0.47452395862246827,6.807557928778502,20.16966278864752,35.46470177034472,0,715.3110397937386,0,0,0,0,77,83.06375,,
23.08391525001526,2000,,0.4710818195023327,6.76500912649122,20.176358561458297,35.362438063095716,0,713.4851753845107,0,0,0,0,77,82.9625,,
23.583895500013234,2000,,0.4683515097404127,6.732879784039832,20.188526238837387,35.18743823733475,0,710.3822939079403,0,0,0,0,77,82.86125,,
24.08894650001526,2000,,0.46814822507918524,6.777822561296185,20.182194248095165,35.2260221975082,0,710.9383273940875,0,0,0,0,76.971875,82.79375,,
24.584716500011083,2000,,0.4702907897149135,6.791065166385303,20.175097416828592,35.272624437672256,0,711.6285548017621,0,0,0,0,76.8875,82.625,,
25.08311400001347,2000,,0.4701250588934492,6.770409368362468,20.16975261584937,35.300031743027276,0,711.992706185626,0,0,0,0,76.8875,82.49000000000001,,
25.58236850001216,2000,,0.47507620398011685,6.8262569354222125,20.150829569640347,35.47421405259189,0,714.8346539562183,0,0,0,0,76.8875,82.4,,
26.084217500013107,2000,,0.47508985221090716,6.838600669951406,20.139708593831145,35.560083926651295,0,716.1697134595016,0,0,0,0,76.8875,82.2875,,
26.592223500010373,2000,,0.4753653475121219,6.851019436250721,20.143516996368493,35.486353361611044,0,714.8198991936764,0,0,0,0,76.8875,82.2425,,
27.090643250015383,2000,,0.47486326862428263,6.828815217019069,20.148110989477043,35.4018487829161,0,713.2803782634359,0,0,0,0,76.8875,82.175,,
27.58190175001919,2000,,0.4734627266427678,6.850928736500174,20.14501945412875,35.405992396952854,0,713.254345350024,0,0,0,0,76.80875,82.09625,,
28.083098750004165,2000,,0.47359027458789316,6.801472552241184,20.146212277002242,35.35210054768432,0,712.2105891472654,0,0,0,0,76.775,82.0625,,
